BAIT_SET	BAIT_TERRITORY	BAIT_DESIGN_EFFICIENCY	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	TARGET_TERRITORY	GENOME_SIZE	TOTAL_READS	PF_READS	PF_BASES	PF_UNIQUE_READS	PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_TARGET_BASES	PCT_PF_READS	PCT_PF_UQ_READS	PCT_PF_UQ_READS_ALIGNED	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	MIN_TARGET_COVERAGE	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	SAMPLE_NAME	FRAGMENT_LENGTH
Invitae_HPV_primers	1063	1	166	220	0	1	0	0.430052	0.156162	0.430052	0.215026	1252423.285369	NA	0	0	0	0	0	0	1063	3095733841	4	4	386	4	4	386	386	83	1	1	1	0.07714	0	1	0	0.871795	0	0	0	0	0.5	0.284974	?	0.07714	0	0	0	0	0	0	0	56.632173	12.417686	0.035184	0	NA	NA	NA	21-154-01026-GER2110310	75
Invitae_HPV_primers	1063	1	166	220	0	1	0	0.430052	0.156162	0.430052	0.215026	1252423.285369	NA	0	0	0	0	0	0	1063	3095733841	4	4	386	4	4	386	386	83	1	1	1	0.07714	0	1	0	0.871795	0	0	0	0	0.5	0.284974	?	0.07714	0	0	0	0	0	0	0	56.632173	12.417686	0.035184	0	NA	NA	NA	21-154-01026-GER2110310	80
Invitae_HPV_primers	1063	1	166	220	0	1	0	0.430052	0.156162	0.430052	0.215026	1252423.285369	NA	0	0	0	0	0	0	1063	3095733841	4	4	386	4	4	386	386	83	1	1	1	0.07714	0	1	0	0.871795	0	0	0	0	0.5	0.284974	?	0.07714	0	0	0	0	0	0	0	56.632173	12.417686	0.035184	0	NA	NA	NA	21-154-01026-GER2110310	85
Invitae_HPV_primers	1063	1	68	146	0	1	0	0.317757	0.06397	0.317757	0.158879	925391.464766	NA	0	0	0	0	0	0	1063	3095733841	2	2	214	2	2	214	214	34	1	1	1	0.031985	0	1	0	0.923077	0	0	0	0	0.5	0.341121	?	0.031985	0	0	0	0	0	0	0	81.467545	30.856068	0.014991	0	NA	NA	NA	21-154-01026-GER2110310	90
Invitae_HPV_primers	1063	1	68	146	0	1	0	0.317757	0.06397	0.317757	0.158879	925391.464766	NA	0	0	0	0	0	0	1063	3095733841	2	2	214	2	2	214	214	34	1	1	1	0.031985	0	1	0	0.923077	0	0	0	0	0.5	0.341121	?	0.031985	0	0	0	0	0	0	0	81.467545	30.856068	0.014991	0	NA	NA	NA	21-154-01026-GER2110310	95
Invitae_HPV_primers	1063	1	14933	2246	6185	0.735276	0.264724	0.869259	14.047977	0.529389	0.304346	1861359.317929	NA	0	0	0	0	0	0	1063	3095733841	646	646	28208	646	646	23364	23364	8585	1	1	1	8.069614	1	71	0	0.25641	0	0	0	0	0.414313	0.218499	?	0.698024	0.4365	0.169332	0.151458	0.100659	0.045155	0.045155	0	40.730296	9.626915	0.50769	3	NA	NA	NA	20-321-02342-GER2110318	0
Invitae_HPV_primers	1063	1	983	812	1907	0.484873	0.515127	0.547632	0.924741	0.262834	0.134759	773299.008927	NA	0	0	0	0	0	0	1063	3095733841	56	56	3740	56	56	3702	3702	504	1	1	1	0.47413	0	3	0	0.717949	0	0	0	0	0.494868	0.37034	?	0.291627	0.151458	0	0	0	0	0	0	46.095955	30.856068	0.166345	1	NA	NA	NA	20-321-02342-GER2110318	37
Invitae_HPV_primers	1063	1	783	790	1907	0.452011	0.547989	0.497775	0.736595	0.222823	0.114969	655258.809243	NA	0	0	0	0	0	0	1063	3095733841	50	50	3514	50	50	3480	3480	404	1	1	1	0.380056	0	2	0	0.717949	0	0	0	0	0.493966	0.390805	?	0.291627	0.088429	0	0	0	0	0	0	46.095955	30.856068	0.154589	1	NA	NA	NA	20-321-02342-GER2110318	38
Invitae_HPV_primers	1063	1	426	686	1907	0.368334	0.631666	0.383094	0.400753	0.141013	0.074479	410938.504637	NA	0	0	0	0	0	0	1063	3095733841	38	38	3021	38	38	3019	3019	225	1	1	1	0.211665	0	2	0	0.820513	0	0	0	0	0.492547	0.433256	?	0.158043	0.053622	0	0	0	0	0	0	65.757291	30.856068	0.083508	0	NA	NA	NA	20-321-02342-GER2110318	40
Invitae_HPV_primers	1063	1	324	626	1825	0.342342	0.657658	0.341053	0.304798	0.116673	0.062658	340026.192904	NA	0	0	0	0	0	0	1063	3095733841	32	32	2777	32	32	2775	2775	174	1	1	1	0.163688	0	2	0	0.846154	0	0	0	0	0.491892	0.445766	?	0.133584	0.030103	0	0	0	0	0	0	68.297272	30.856068	0.064758	0	NA	NA	NA	20-321-02342-GER2110318	50
Invitae_HPV_primers	1063	1	266	584	1603	0.346514	0.653486	0.312941	0.250235	0.10835	0.059063	315801.681856	NA	0	0	0	0	0	0	1063	3095733841	26	26	2455	26	26	2453	2453	145	1	1	1	0.136406	0	2	0	0.871795	0	0	0	0	0.490828	0.450469	?	0.106303	0.030103	0	0	0	0	0	0	73.941675	30.856068	0.053416	0	NA	NA	NA	20-321-02342-GER2110318	60
Invitae_HPV_primers	1063	1	152	576	1483	0.329263	0.670737	0.208791	0.142992	0.068747	0.039801	200209.737183	NA	0	0	0	0	0	0	1063	3095733841	22	22	2211	22	22	2211	2211	88	1	1	1	0.082785	0	2	0	0.897436	0	0	0	0	0.489371	0.470828	?	0.052681	0.030103	0	0	0	0	0	0	79.303857	30.856068	0.03004	0	NA	NA	NA	20-321-02342-GER2110318	65
Invitae_HPV_primers	1063	1	152	576	1483	0.329263	0.670737	0.208791	0.142992	0.068747	0.039801	200209.737183	NA	0	0	0	0	0	0	1063	3095733841	22	22	2211	22	22	2211	2211	88	1	1	1	0.082785	0	2	0	0.897436	0	0	0	0	0.489371	0.470828	?	0.052681	0.030103	0	0	0	0	0	0	79.303857	30.856068	0.03004	0	NA	NA	NA	20-321-02342-GER2110318	70
Invitae_HPV_primers	1063	1	152	436	1483	0.283921	0.716079	0.258503	0.142992	0.073394	0.042492	213743.954085	NA	0	0	0	0	0	0	1063	3095733841	20	20	2071	20	20	2071	2071	88	1	1	1	0.082785	0	2	0	0.897436	0	0	0	0	0.488653	0.468856	?	0.052681	0.030103	0	0	0	0	0	0	79.303857	30.856068	0.03004	0	NA	NA	NA	20-321-02342-GER2110318	75
Invitae_HPV_primers	1063	1	88	346	1329	0.246171	0.753829	0.202765	0.082785	0.049915	0.031764	145365.286981	NA	0	0	0	0	0	0	1063	3095733841	16	16	1763	16	16	1763	1763	56	1	1	1	0.052681	0	1	0	0.897436	0	0	0	0	0.48667	0.481566	?	0.052681	0	0	0	0	0	0	0	79.303857	30.856068	0.023593	0	NA	NA	NA	20-321-02342-GER2110318	80
Invitae_HPV_primers	1063	1	24	250	1329	0.17093	0.82907	0.087591	0.022578	0.014972	0.014972	43602.166554	NA	0	0	0	0	0	0	1063	3095733841	14	14	1603	14	14	1603	1603	24	1	1	1	0.022578	0	1	0	0.923077	0	0	0	0	0.48534	0.499688	?	0.022578	0	0	0	0	0	0	0	85.042333	30.856068	0.010328	0	NA	NA	NA	20-321-02342-GER2110318	85
Invitae_HPV_primers	1063	1	24	250	1329	0.17093	0.82907	0.087591	0.022578	0.014972	0.014972	43602.166554	NA	0	0	0	0	0	0	1063	3095733841	14	14	1603	14	14	1603	1603	24	1	1	1	0.022578	0	1	0	0.923077	0	0	0	0	0.48534	0.499688	?	0.022578	0	0	0	0	0	0	0	85.042333	30.856068	0.010328	0	NA	NA	NA	20-321-02342-GER2110318	90
Invitae_HPV_primers	1063	1	24	250	1329	0.17093	0.82907	0.087591	0.022578	0.014972	0.014972	43602.166554	NA	0	0	0	0	0	0	1063	3095733841	14	14	1603	14	14	1603	1603	24	1	1	1	0.022578	0	1	0	0.923077	0	0	0	0	0.48534	0.499688	?	0.022578	0	0	0	0	0	0	0	85.042333	30.856068	0.010328	0	NA	NA	NA	20-321-02342-GER2110318	95
Invitae_HPV_primers	1063	1	44822	15809	8460	0.877553	0.122447	0.739259	42.165569	0.512984	0.287931	1889296.425351	NA	0	0	0	0	0	0	1063	3095733841	1770	1770	87375	1770	1770	69091	69091	25158	1	1	1	23.643462	8	361	0	0.153846	0	0	0	0	0.436034	0.200012	11.821731	0.837253	0.80715	0.445908	0.194732	0.164628	0.124177	0.099718	0.054563	39.55776	8.284199	0.752097	6	NA	NA	NA	19-119-01023-GER2106705	0
Invitae_HPV_primers	1063	1	7468	10502	0	1	0	0.415582	7.0254	0.415443	0.215676	1210282.022488	NA	0	0	0	0	0	0	1063	3095733841	198	198	17976	198	198	17970	17970	3877	1	1	1	3.639699	1	19	0	0.461538	0	0	0	0	0.476683	0.307735	?	0.552211	0.459078	0.110066	0	0	0	0	0	26.302882	6.428915	0.447624	3	NA	NA	NA	19-119-01023-GER2106705	37
Invitae_HPV_primers	1063	1	7284	10464	0	1	0	0.410412	6.852305	0.41032	0.213215	1195228.299032	NA	0	0	0	0	0	0	1063	3095733841	192	192	17752	192	192	17748	17748	3785	1	1	1	3.553151	1	18	0	0.461538	0	0	0	0	0.476335	0.310514	?	0.552211	0.428034	0.107244	0	0	0	0	0	25.866592	6.393029	0.439422	3	NA	NA	NA	19-119-01023-GER2106705	38
Invitae_HPV_primers	1063	1	7080	10436	0	1	0	0.404202	6.660395	0.40411	0.210217	1177141.500961	NA	0	0	0	0	0	0	1063	3095733841	186	186	17520	186	186	17516	17516	3683	1	1	1	3.457197	0	17	0	0.512821	0	0	0	0	0.476022	0.313827	?	0.4873	0.428034	0.107244	0	0	0	0	0	27.234895	6.351143	0.409011	2	NA	NA	NA	19-119-01023-GER2106705	40
Invitae_HPV_primers	1063	1	6376	10108	0	1	0	0.386799	5.998119	0.386705	0.202026	1126460.720896	NA	0	0	0	0	0	0	1063	3095733841	162	162	16488	162	162	16484	16484	3331	1	1	1	3.126058	0	15	0	0.538462	0	0	0	0	0.474521	0.323526	?	0.456256	0.428034	0.106303	0	0	0	0	0	29.258123	6.186846	0.388534	2	NA	NA	NA	19-119-01023-GER2106705	50
Invitae_HPV_primers	1063	1	6248	9908	0	1	0	0.386729	5.877705	0.386634	0.202166	1126257.060369	NA	0	0	0	0	0	0	1063	3095733841	156	156	16160	156	156	16156	16156	3267	1	1	1	3.065851	0	15	0	0.538462	0	0	0	0	0.474003	0.323904	?	0.456256	0.428034	0.105362	0	0	0	0	0	28.964411	6.153161	0.387748	2	NA	NA	NA	19-119-01023-GER2106705	60
Invitae_HPV_primers	1063	1	5944	9338	0	1	0	0.388954	5.591722	0.388903	0.203808	1132736.658128	NA	0	0	0	0	0	0	1063	3095733841	142	142	15284	142	142	15282	15282	3115	1	1	1	2.92286	0	15	0	0.538462	0	0	0	0	0.472451	0.32378	?	0.456256	0.401693	0.074318	0	0	0	0	0	29.022984	6.067597	0.380928	2	NA	NA	NA	19-119-01023-GER2106705	65
Invitae_HPV_primers	1063	1	5944	9338	0	1	0	0.388954	5.591722	0.388903	0.203808	1132736.658128	NA	0	0	0	0	0	0	1063	3095733841	142	142	15284	142	142	15282	15282	3115	1	1	1	2.92286	0	15	0	0.538462	0	0	0	0	0.472451	0.32378	?	0.456256	0.401693	0.074318	0	0	0	0	0	29.022984	6.067597	0.380928	2	NA	NA	NA	19-119-01023-GER2106705	70
Invitae_HPV_primers	1063	1	5700	9000	0	1	0	0.387755	5.362183	0.387702	0.203578	1129244.206405	NA	0	0	0	0	0	0	1063	3095733841	134	134	14702	134	134	14700	14700	2993	1	1	1	2.80809	0	14	0	0.538462	0	0	0	0	0.471361	0.325102	?	0.456256	0.401693	0.074318	0	0	0	0	0	29.373616	6.020696	0.376416	2	NA	NA	NA	19-119-01023-GER2106705	75
Invitae_HPV_primers	1063	1	5268	8656	0	1	0	0.37834	4.955786	0.378285	0.199411	1101823.680006	NA	0	0	0	0	0	0	1063	3095733841	124	124	13926	124	124	13924	13924	2777	1	1	1	2.605833	0	13	0	0.538462	0	0	0	0	0.469764	0.330868	?	0.455315	0.378175	0.074318	0	0	0	0	0	29.196437	6.020696	0.364907	2	NA	NA	NA	19-119-01023-GER2106705	80
Invitae_HPV_primers	1063	1	5031	8404	0	1	0	0.37447	4.732832	0.374414	0.197812	1090553.552264	NA	0	0	0	0	0	0	1063	3095733841	118	118	13437	118	118	13435	13435	2658	1	1	1	2.494826	0	13	0	0.538462	0	0	0	0	0.468701	0.333532	?	0.455315	0.34619	0.074318	0	0	0	0	0	30.903778	6.020696	0.354442	2	NA	NA	NA	19-119-01023-GER2106705	85
Invitae_HPV_primers	1063	1	4929	7636	0	1	0	0.39228	4.636877	0.392218	0.207448	1142422.309151	NA	0	0	0	0	0	0	1063	3095733841	108	108	12567	108	108	12565	12565	2607	1	1	1	2.446849	0	12	0	0.538462	0	0	0	0	0.466534	0.326064	?	0.455315	0.34619	0.072437	0	0	0	0	0	31.603953	6.020696	0.353246	2	NA	NA	NA	19-119-01023-GER2106705	90
Invitae_HPV_primers	1063	1	4657	6620	0	1	0	0.412964	4.380997	0.412964	0.219119	1202660.390231	NA	0	0	0	0	0	0	1063	3095733841	94	94	11277	94	94	11277	11277	2471	1	1	1	2.318909	0	11	0	0.538462	0	0	0	0	0.462623	0.318258	?	0.455315	0.328316	0.058325	0	0	0	0	0	32.936597	7.131373	0.346714	2	NA	NA	NA	19-119-01023-GER2106705	95
Invitae_HPV_primers	1063	1	8663	1348	4190	0.70495	0.29505	0.865348	8.149577	0.514186	0.297899	1776559.417402	NA	0	0	0	0	0	0	1063	3095733841	342	342	16848	342	342	14201	14201	5019	1	1	1	4.719661	1	45	0	0.487179	0	0	0	0	0.390113	0.256813	?	0.501411	0.355597	0.151458	0.099718	0.052681	0.023518	0	0	42.327507	10.536218	0.380865	2	NA	NA	NA	19-280-02549-GER2213095	0
Invitae_HPV_primers	1063	1	323	269	2592	0.18593	0.81407	0.545608	0.303857	0.101127	0.05479	295433.550231	NA	0	0	0	0	0	0	1063	3095733841	28	28	3194	28	28	3184	3184	175	1	1	1	0.163688	0	2	0	0.871795	0	0	0	0	0.409548	0.536118	?	0.111007	0.052681	0	0	0	0	0	0	73.565381	30.856068	0.066747	0	NA	NA	NA	19-280-02549-GER2213095	37
Invitae_HPV_primers	1063	1	255	263	2592	0.166559	0.833441	0.492278	0.239887	0.081731	0.045192	238786.704333	NA	0	0	0	0	0	0	1063	3095733841	26	26	3120	26	26	3110	3110	141	1	1	1	0.131703	0	2	0	0.897436	0	0	0	0	0.407395	0.54791	?	0.079022	0.052681	0	0	0	0	0	0	79.680151	30.856068	0.051161	0	NA	NA	NA	19-280-02549-GER2213095	38
Invitae_HPV_primers	1063	1	255	263	2592	0.166559	0.833441	0.492278	0.239887	0.081731	0.045192	238786.704333	NA	0	0	0	0	0	0	1063	3095733841	26	26	3120	26	26	3110	3110	141	1	1	1	0.131703	0	2	0	0.897436	0	0	0	0	0.407395	0.54791	?	0.079022	0.052681	0	0	0	0	0	0	79.680151	30.856068	0.051161	0	NA	NA	NA	19-280-02549-GER2213095	40
Invitae_HPV_primers	1063	1	255	263	2592	0.166559	0.833441	0.492278	0.239887	0.081731	0.045192	238786.704333	NA	0	0	0	0	0	0	1063	3095733841	26	26	3120	26	26	3110	3110	141	1	1	1	0.131703	0	2	0	0.897436	0	0	0	0	0.407395	0.54791	?	0.079022	0.052681	0	0	0	0	0	0	79.680151	30.856068	0.051161	0	NA	NA	NA	19-280-02549-GER2213095	50
Invitae_HPV_primers	1063	1	255	263	2592	0.166559	0.833441	0.492278	0.239887	0.081731	0.045192	238786.704333	NA	0	0	0	0	0	0	1063	3095733841	26	26	3120	26	26	3110	3110	141	1	1	1	0.131703	0	2	0	0.897436	0	0	0	0	0.407395	0.54791	?	0.079022	0.052681	0	0	0	0	0	0	79.680151	30.856068	0.051161	0	NA	NA	NA	19-280-02549-GER2213095	60
Invitae_HPV_primers	1063	1	27	247	2592	0.095604	0.904396	0.09854	0.0254	0.009401	0.009401	27435.818949	NA	0	0	0	0	0	0	1063	3095733841	22	22	2872	22	22	2866	2866	27	1	1	1	0.0254	0	1	0	0.923077	0	0	0	0	0.398814	0.591766	?	0.0254	0	0	0	0	0	0	0	85.042333	30.856068	0.012697	0	NA	NA	NA	19-280-02549-GER2213095	65
Invitae_HPV_primers	1063	1	27	247	2592	0.095604	0.904396	0.09854	0.0254	0.009401	0.009401	27435.818949	NA	0	0	0	0	0	0	1063	3095733841	22	22	2872	22	22	2866	2866	27	1	1	1	0.0254	0	1	0	0.923077	0	0	0	0	0.398814	0.591766	?	0.0254	0	0	0	0	0	0	0	85.042333	30.856068	0.012697	0	NA	NA	NA	19-280-02549-GER2213095	70
Invitae_HPV_primers	1063	1	27	247	2592	0.095604	0.904396	0.09854	0.0254	0.009401	0.009401	27435.818949	NA	0	0	0	0	0	0	1063	3095733841	22	22	2872	22	22	2866	2866	27	1	1	1	0.0254	0	1	0	0.923077	0	0	0	0	0.398814	0.591766	?	0.0254	0	0	0	0	0	0	0	85.042333	30.856068	0.012697	0	NA	NA	NA	19-280-02549-GER2213095	75
Invitae_HPV_primers	1063	1	27	247	2592	0.095604	0.904396	0.09854	0.0254	0.009401	0.009401	27435.818949	NA	0	0	0	0	0	0	1063	3095733841	22	22	2872	22	22	2866	2866	27	1	1	1	0.0254	0	1	0	0.923077	0	0	0	0	0.398814	0.591766	?	0.0254	0	0	0	0	0	0	0	85.042333	30.856068	0.012697	0	NA	NA	NA	19-280-02549-GER2213095	80
Invitae_HPV_primers	1063	1	27	247	2592	0.095604	0.904396	0.09854	0.0254	0.009401	0.009401	27435.818949	NA	0	0	0	0	0	0	1063	3095733841	22	22	2872	22	22	2866	2866	27	1	1	1	0.0254	0	1	0	0.923077	0	0	0	0	0.398814	0.591766	?	0.0254	0	0	0	0	0	0	0	85.042333	30.856068	0.012697	0	NA	NA	NA	19-280-02549-GER2213095	85
Invitae_HPV_primers	1063	1	27	247	2592	0.095604	0.904396	0.09854	0.0254	0.009401	0.009401	27435.818949	NA	0	0	0	0	0	0	1063	3095733841	22	22	2872	22	22	2866	2866	27	1	1	1	0.0254	0	1	0	0.923077	0	0	0	0	0.398814	0.591766	?	0.0254	0	0	0	0	0	0	0	85.042333	30.856068	0.012697	0	NA	NA	NA	19-280-02549-GER2213095	90
Invitae_HPV_primers	1063	1	27	247	2592	0.095604	0.904396	0.09854	0.0254	0.009401	0.009401	27435.818949	NA	0	0	0	0	0	0	1063	3095733841	22	22	2872	22	22	2866	2866	27	1	1	1	0.0254	0	1	0	0.923077	0	0	0	0	0.398814	0.591766	?	0.0254	0	0	0	0	0	0	0	85.042333	30.856068	0.012697	0	NA	NA	NA	19-280-02549-GER2213095	95
Invitae_HPV_primers	1063	1	11298	2390	2872	0.82657	0.17343	0.825395	10.62841	0.589512	0.337386	1986879.771021	NA	0	0	0	0	0	0	1063	3095733841	441	441	19165	441	441	16560	16560	6466	1	1	1	6.078081	1	59	0	0.384615	0	0	0	0	0.39843	0.211292	?	0.524929	0.433678	0.193791	0.099718	0.099718	0.023518	0.023518	0	42.246853	9.824254	0.419662	2	NA	NA	NA	18-302-04406-GER2110465	0
Invitae_HPV_primers	1063	1	1242	1311	0	1	0	0.486486	1.168391	0.484211	0.244055	1416775.803768	NA	0	0	0	0	0	0	1063	3095733841	38	38	2565	38	38	2553	2553	626	1	1	1	0.588899	0	3	0	0.615385	0	0	0	0	0.498629	0.257344	?	0.334901	0.16651	0	0	0	0	0	0	33.577283	10.536218	0.19359	1	NA	NA	NA	18-302-04406-GER2110465	37
Invitae_HPV_primers	1063	1	992	1265	0	1	0	0.439521	0.933208	0.437969	0.221192	1280001.45477	NA	0	0	0	0	0	0	1063	3095733841	30	30	2265	30	30	2257	2257	501	1	1	1	0.471308	0	3	0	0.641026	0	0	0	0	0.497563	0.280904	?	0.303857	0.135466	0	0	0	0	0	0	37.769992	10.536218	0.17868	1	NA	NA	NA	18-302-04406-GER2110465	38
Invitae_HPV_primers	1063	1	934	1247	0	1	0	0.428244	0.878645	0.426679	0.215624	1247158.241037	NA	0	0	0	0	0	0	1063	3095733841	28	28	2189	28	28	2181	2181	472	1	1	1	0.444026	0	3	0	0.666667	0	0	0	0	0.497478	0.286566	?	0.276576	0.135466	0	0	0	0	0	0	40.138439	10.536218	0.164875	1	NA	NA	NA	18-302-04406-GER2110465	40
Invitae_HPV_primers	1063	1	588	1181	0	1	0	0.332391	0.553151	0.332016	0.168831	968009.998957	NA	0	0	0	0	0	0	1063	3095733841	18	18	1771	18	18	1769	1769	299	1	1	1	0.281279	0	2	0	0.74359	0	0	0	0	0.496891	0.334652	?	0.181562	0.099718	0	0	0	0	0	0	45.292398	10.536218	0.111667	1	NA	NA	NA	18-302-04406-GER2110465	50
Invitae_HPV_primers	1063	1	588	1181	0	1	0	0.332391	0.553151	0.332016	0.168831	968009.998957	NA	0	0	0	0	0	0	1063	3095733841	18	18	1771	18	18	1769	1769	299	1	1	1	0.281279	0	2	0	0.74359	0	0	0	0	0.496891	0.334652	?	0.181562	0.099718	0	0	0	0	0	0	45.292398	10.536218	0.111667	1	NA	NA	NA	18-302-04406-GER2110465	60
Invitae_HPV_primers	1063	1	538	1103	0	1	0	0.327849	0.506115	0.32745	0.166768	954781.60843	NA	0	0	0	0	0	0	1063	3095733841	16	16	1643	16	16	1641	1641	274	1	1	1	0.257761	0	2	0	0.74359	0	0	0	0	0.496648	0.33699	?	0.181562	0.076199	0	0	0	0	0	0	44.163331	10.536218	0.105549	0	NA	NA	NA	18-302-04406-GER2110465	65
Invitae_HPV_primers	1063	1	538	1103	0	1	0	0.327849	0.506115	0.32745	0.166768	954781.60843	NA	0	0	0	0	0	0	1063	3095733841	16	16	1643	16	16	1641	1641	274	1	1	1	0.257761	0	2	0	0.74359	0	0	0	0	0.496648	0.33699	?	0.181562	0.076199	0	0	0	0	0	0	44.163331	10.536218	0.105549	0	NA	NA	NA	18-302-04406-GER2110465	70
Invitae_HPV_primers	1063	1	538	1103	0	1	0	0.327849	0.506115	0.32745	0.166768	954781.60843	NA	0	0	0	0	0	0	1063	3095733841	16	16	1643	16	16	1641	1641	274	1	1	1	0.257761	0	2	0	0.74359	0	0	0	0	0.496648	0.33699	?	0.181562	0.076199	0	0	0	0	0	0	44.163331	10.536218	0.105549	0	NA	NA	NA	18-302-04406-GER2110465	75
Invitae_HPV_primers	1063	1	348	983	0	1	0	0.261458	0.327375	0.261065	0.134284	761432.725992	NA	0	0	0	0	0	0	1063	3095733841	12	12	1333	12	12	1331	1331	179	1	1	1	0.168391	0	2	0	0.794872	0	0	0	0	0.495868	0.370398	?	0.136406	0.031985	0	0	0	0	0	0	45.117382	14.449461	0.073864	0	NA	NA	NA	18-302-04406-GER2110465	80
Invitae_HPV_primers	1063	1	348	983	0	1	0	0.261458	0.327375	0.261065	0.134284	761432.725992	NA	0	0	0	0	0	0	1063	3095733841	12	12	1333	12	12	1331	1331	179	1	1	1	0.168391	0	2	0	0.794872	0	0	0	0	0.495868	0.370398	?	0.136406	0.031985	0	0	0	0	0	0	45.117382	14.449461	0.073864	0	NA	NA	NA	18-302-04406-GER2110465	85
Invitae_HPV_primers	1063	1	348	983	0	1	0	0.261458	0.327375	0.261065	0.134284	761432.725992	NA	0	0	0	0	0	0	1063	3095733841	12	12	1333	12	12	1331	1331	179	1	1	1	0.168391	0	2	0	0.794872	0	0	0	0	0.495868	0.370398	?	0.136406	0.031985	0	0	0	0	0	0	45.117382	14.449461	0.073864	0	NA	NA	NA	18-302-04406-GER2110465	90
Invitae_HPV_primers	1063	1	348	983	0	1	0	0.261458	0.327375	0.261065	0.134284	761432.725992	NA	0	0	0	0	0	0	1063	3095733841	12	12	1333	12	12	1331	1331	179	1	1	1	0.168391	0	2	0	0.794872	0	0	0	0	0.495868	0.370398	?	0.136406	0.031985	0	0	0	0	0	0	45.117382	14.449461	0.073864	0	NA	NA	NA	18-302-04406-GER2110465	95
Invitae_HPV_primers	1063	1	32865	7683	9175	0.815478	0.184522	0.810521	30.917215	0.537669	0.310658	1924893.31034	NA	0	0	0	0	0	0	1063	3095733841	1347	1347	61125	1347	1347	49723	49723	18989	1	1	1	17.849483	5	174	0	0.179487	0	0	0	0	0.420389	0.197796	17.849483	0.818438	0.683913	0.264346	0.193791	0.124177	0.124177	0.124177	0.054563	40.344742	8.939296	0.693492	5	NA	NA	NA	19-053-03844-GER2106674	0
Invitae_HPV_primers	1063	1	4839	4473	74	0.992116	0.007884	0.519652	4.552211	0.511414	0.263898	1501431.151798	NA	0	0	0	0	0	0	1063	3095733841	130	130	9462	130	130	9386	9386	2497	1	1	1	2.344309	1	10	0	0.487179	0	0	0	0	0.482634	0.251758	?	0.519285	0.403575	0.002822	0	0	0	0	0	26.271689	7.139724	0.377328	2	NA	NA	NA	19-053-03844-GER2106674	37
Invitae_HPV_primers	1063	1	4617	4399	0	1	0	0.51209	4.343368	0.510053	0.263588	1491338.816067	NA	0	0	0	0	0	0	1063	3095733841	120	120	9052	120	120	9016	9016	2386	1	1	1	2.239887	1	10	0	0.487179	0	0	0	0	0.481921	0.253882	?	0.519285	0.403575	0.002822	0	0	0	0	0	25.755363	7.10418	0.372225	2	NA	NA	NA	19-053-03844-GER2106674	38
Invitae_HPV_primers	1063	1	4451	4333	0	1	0	0.506717	4.187206	0.504649	0.261111	1475691.641337	NA	0	0	0	0	0	0	1063	3095733841	114	114	8820	114	114	8784	8784	2303	1	1	1	2.161806	0	10	0	0.512821	0	0	0	0	0.481444	0.256831	?	0.484478	0.380056	0.002822	0	0	0	0	0	28.034685	7.075358	0.347736	2	NA	NA	NA	19-053-03844-GER2106674	40
Invitae_HPV_primers	1063	1	3829	3965	0	1	0	0.491275	3.60207	0.489017	0.254406	1430722.196898	NA	0	0	0	0	0	0	1063	3095733841	90	90	7830	90	90	7794	7794	1992	1	1	1	1.869238	0	9	0	0.564103	0	0	0	0	0.479086	0.265846	?	0.428975	0.380056	0	0	0	0	0	0	28.167898	6.945948	0.300789	2	NA	NA	NA	19-053-03844-GER2106674	50
Invitae_HPV_primers	1063	1	3389	3541	0	1	0	0.489033	3.188147	0.488469	0.255405	1424192.467227	NA	0	0	0	0	0	0	1063	3095733841	74	74	6938	74	74	6930	6930	1772	1	1	1	1.664158	0	9	0	0.564103	0	0	0	0	0.476479	0.268398	?	0.428975	0.361242	0	0	0	0	0	0	27.44858	6.828111	0.284281	1	NA	NA	NA	19-053-03844-GER2106674	60
