BAIT_SET	BAIT_TERRITORY	BAIT_DESIGN_EFFICIENCY	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	TARGET_TERRITORY	GENOME_SIZE	TOTAL_READS	PF_READS	PF_BASES	PF_UNIQUE_READS	PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_TARGET_BASES	PCT_PF_READS	PCT_PF_UQ_READS	PCT_PF_UQ_READS_ALIGNED	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	MIN_TARGET_COVERAGE	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	SAMPLE_NAME
Invitae_HPV_primers	1063	1	99690	6980	4927	0.95585	0.04415	0.934565	93.78175	0.714798	0.432227	2601533.521646	NA	0	0	0	0	0	0	1063	3095733841	3261	3261	139466	3261	3261	111597	111597	60281	1	1	1	56.669802	15	386	0	0	0	0	0	0	0.395423	0.064428	11.33396	0.988711	0.977422	0.673565	0.380056	0.319849	0.290687	0.239887	0.190028	36.300905	8.058456	0.928054	11	NA	NA	NA	20-160-00843-GER2110205
Invitae_HPV_primers	1063	1	989138	900013	13183	0.99307	0.00693	0.523589	930.515522	0.475063	0.251887	1514260.057047	NA	0	0	0	0	0	0	1063	3095733841	30348	30348	2082120	30348	30347	1902334	1902334	524458	1	1	0.999967	493.119473	268	2136	0	0.025641	0	0	0	0	0.473298	0.251042	82.186579	0.963311	0.941675	0.790216	0.740357	0.73095	0.634995	0.631232	0.571966	23.885774	5.889063	0.93353	12	NA	NA	NA	19-119-04354-GER2110272
Invitae_HPV_primers	1063	1	1804103	2377883	5807	0.998613	0.001387	0.431399	1697.180621	0.427046	0.22634	1254603.434879	NA	0	0	0	0	0	0	1063	3095733841	48683	48683	4224609	48683	48682	4187793	4187793	956200	1	1	0.999979	898.30762	318	3522	0	0.051282	0	0	0	0	0.475114	0.296827	128.32966	0.950141	0.946378	0.793979	0.749765	0.698024	0.64064	0.618062	0.523989	25.188279	5.972	0.928111	11	NA	NA	NA	19-120-01766-GER2110280
Invitae_HPV_primers	1063	1	108574	5678	4358	0.963258	0.036742	0.950303	102.139229	0.696639	0.406201	2665844.924251	NA	0	0	0	0	0	0	1063	3095733841	3717	3717	155854	3717	3717	118610	118610	63308	1	1	1	59.520226	17	508	0	0.076923	0	0	0	0	0.419332	0.04702	19.840075	0.912512	0.871119	0.567262	0.465663	0.374412	0.292568	0.236124	0.158984	35.735156	8.466366	0.818552	7	NA	NA	NA	20-224-02262-GER2106899
Invitae_HPV_primers	1063	1	51536	4400	2894	0.950807	0.049193	0.921339	48.481656	0.72036	0.449065	2551186.506743	NA	0	0	0	0	0	0	1063	3095733841	1580	1580	71542	1580	1579	58830	58830	32127	1	1	0.999367	30.200376	8	226	0	0.102564	0	0	0	0	0.379636	0.074367	15.100188	0.882408	0.832549	0.411101	0.308561	0.214487	0.190028	0.163688	0.111947	34.262841	9.54568	0.807023	7	NA	NA	NA	20-024-03211-GER2106925
Invitae_HPV_primers	1063	1	58135	1159	2366	0.961628	0.038372	0.980453	54.689558	0.850661	0.564551	2745772.218642	NA	0	0	0	0	0	0	1063	3095733841	1601	1601	68341	1601	1601	61660	61660	38582	1	1	1	36.260583	8	311	0	0.128205	0	0	0	0	0.33855	0.035825	36.260583	0.84666	0.764817	0.46096	0.308561	0.277516	0.269991	0.190028	0.132643	37.991242	12.389341	0.741239	6	NA	NA	NA	20-294-02126-GER2213071
Invitae_HPV_primers	1063	1	153364	16674	6428	0.963574	0.036426	0.90194	144.274694	0.696561	0.416745	2531003.442166	NA	0	0	0	0	0	0	1063	3095733841	4945	4945	220173	4945	4945	176466	176466	91756	1	1	1	86.229539	26	748	0	0.025641	0	0	0	0	0.40541	0.074672	17.245908	0.94826	0.882408	0.697084	0.614299	0.4873	0.374412	0.317968	0.19285	35.313433	8.416028	0.88853	10	NA	NA	NA	19-157-01674-GER2110382
Invitae_HPV_primers	1063	1	136858	32166	5232	0.969975	0.030025	0.809696	128.746943	0.6515	0.384132	2287245.587981	NA	0	0	0	0	0	0	1063	3095733841	4363	4363	210066	4363	4363	174256	174256	80693	1	1	1	75.842897	27	467	0	0.025641	0	0	0	0	0.416347	0.120633	10.8347	0.963311	0.879586	0.754468	0.630292	0.451552	0.356538	0.323612	0.216369	34.583519	7.954829	0.906141	10	NA	NA	NA	19-273-01167-GER2106821
Invitae_HPV_primers	1063	1	1213572	1726161	6047	0.997947	0.002053	0.412817	1141.648166	0.404006	0.227048	1199763.343043	NA	0	0	0	0	0	0	1063	3095733841	32485	32485	3003849	32485	32482	2945780	2945780	682017	1	1	0.999908	641.036689	246	2603	0	0.051282	0	0	0	0	0.434973	0.33364	58.276063	0.941675	0.896519	0.80715	0.671684	0.575729	0.571025	0.569144	0.523989	24.372352	5.950695	0.901077	10	NA	NA	NA	19-302-05614-GER2106989
Invitae_HPV_primers	1063	1	82177	3033	3108	0.964809	0.035191	0.964406	77.306679	0.736518	0.444759	2709763.615175	NA	0	0	0	0	0	0	1063	3095733841	2658	2658	111575	2658	2658	88318	88318	49624	1	1	1	46.649106	12	384	0	0.051282	0	0	0	0	0.39445	0.043819	15.549702	0.942615	0.88523	0.506115	0.376294	0.345249	0.287865	0.216369	0.156162	35.582551	8.555864	0.838529	8	NA	NA	NA	18-323-04508-GER2110481
Invitae_HPV_primers	1063	1	81632	1955	2929	0.966145	0.033855	0.976611	76.793979	0.725831	0.442814	2747858.436775	NA	0	0	0	0	0	0	1063	3095733841	2606	2606	112467	2606	2606	86516	86516	49802	1	1	1	46.823142	8	395	0	0.102564	0	0	0	0	0.387674	0.036745	46.823142	0.876764	0.750706	0.477893	0.420508	0.258702	0.193791	0.193791	0.180621	38.717956	9.1388	0.758757	6	NA	NA	NA	22-126-03591-GER2213118
Invitae_HPV_primers	1063	1	91484	2779	2221	0.976981	0.023019	0.970519	86.062088	0.743313	0.455345	2761341.979776	NA	0	0	0	0	0	0	1063	3095733841	2893	2893	123076	2893	2893	96484	96484	56042	1	1	1	52.681091	12	422	0	0.128205	0	0	0	0	0.385888	0.03329	52.681091	0.855127	0.761994	0.540922	0.355597	0.345249	0.266228	0.220132	0.158043	36.450405	8.880186	0.769854	6	NA	NA	NA	21-293-03720-GER2213052
Invitae_HPV_primers	1063	1	116003	17197	7724	0.94519	0.05481	0.870893	109.12794	0.642939	0.366738	2397257.076267	NA	0	0	0	0	0	0	1063	3095733841	3971	3971	180426	3971	3971	140924	140924	66169	1	1	1	62.187206	18	507	0	0.025641	0	0	0	0	0.435227	0.095264	10.364534	0.962371	0.938852	0.724365	0.489182	0.380997	0.315146	0.265287	0.17968	34.704495	8.008034	0.914211	11	NA	NA	NA	19-218-01679-GER2106860
Invitae_HPV_primers	1063	1	108006	14777	3897	0.969237	0.030763	0.879649	101.604892	0.646758	0.367943	2482962.598711	NA	0	0	0	0	0	0	1063	3095733841	3771	3771	166996	3771	3771	126680	126680	61445	1	1	1	57.765757	13	421	0	0.051282	0	0	0	0	0.434678	0.08036	9.627626	0.929445	0.923801	0.655691	0.414864	0.374412	0.260583	0.214487	0.182502	36.414978	8.543408	0.89082	10	NA	NA	NA	19-107-02171-GER2106767
Invitae_HPV_primers	1063	1	142015	56965	4479	0.977986	0.022014	0.713715	133.598307	0.5897	0.335225	2032767.285237	NA	0	0	0	0	0	0	1063	3095733841	4669	4669	240826	4669	4669	203459	203459	80731	1	1	1	75.889934	32	526	0	0.025641	0	0	0	0	0.436343	0.166933	18.972484	0.958608	0.873942	0.731891	0.626529	0.557855	0.472248	0.408278	0.17968	31.36264	6.855588	0.886655	9	NA	NA	NA	19-056-01276-GER2106690
Invitae_HPV_primers	1063	1	131554	21937	7933	0.950856	0.049144	0.85708	123.757291	0.686296	0.417284	2373374.670739	NA	0	0	0	0	0	0	1063	3095733841	4122	4122	191687	4122	4122	161424	161424	79988	1	1	1	75.189087	25	573	0	0.025641	0	0	0	0	0.390834	0.113676	12.531515	0.962371	0.94826	0.754468	0.677328	0.467545	0.325494	0.289746	0.181562	34.024479	8.251332	0.91245	11	NA	NA	NA	21-092-03269-GER2106756
Invitae_HPV_primers	1063	1	211926	48667	3167	0.987993	0.012007	0.813245	199.365945	0.620082	0.341805	2339945.041074	NA	0	0	0	0	0	0	1063	3095733841	7293	7293	341771	7293	7293	263760	263760	116819	1	1	1	109.809972	44	924	0	0	0	0	0	0	0.452639	0.10455	21.961994	0.984948	0.955786	0.707432	0.663217	0.594544	0.515522	0.465663	0.239887	32.290278	7.519975	0.921852	11	NA	NA	NA	18-232-02762-GER2110262
Invitae_HPV_primers	1063	1	847475	1145280	2176	0.998909	0.001091	0.425278	797.248354	0.419011	0.223927	1237169.961407	NA	0	0	0	0	0	0	1063	3095733841	22847	22847	2022558	22847	22835	1994931	1994931	452905	1	1	0.999475	425.505174	116	1626	0	0.051282	0	0	0	0	0.466021	0.307234	106.376294	0.947319	0.895579	0.738476	0.618062	0.580433	0.524929	0.524929	0.520226	24.777267	5.961224	0.890465	10	NA	NA	NA	19-280-02076-GER2110170
Invitae_HPV_primers	1063	1	224494	238805	2948	0.993677	0.006323	0.484555	211.189087	0.475843	0.269076	1402229.30118	NA	0	0	0	0	0	0	1063	3095733841	6243	6243	471782	6243	6243	466247	466247	126945	1	1	1	119.246472	76	484	0	0.051282	0	0	0	0	0.442321	0.2857	23.849294	0.940734	0.893697	0.727187	0.611477	0.577611	0.522107	0.520226	0.481656	21.251059	5.716181	0.894384	10	NA	NA	NA	20-114-01597-GER2106900
Invitae_HPV_primers	1063	1	113598	4027	5958	0.951789	0.048211	0.965764	106.865475	0.745242	0.465542	2676962.58879	NA	0	0	0	0	0	0	1063	3095733841	3516	3516	152431	3516	3516	123583	123583	70963	1	1	1	66.70461	14	567	0	0.025641	0	0	0	0	0.374024	0.051908	22.23487	0.960489	0.941675	0.539981	0.415804	0.349953	0.326435	0.275635	0.190028	37.165596	9.45747	0.872033	9	NA	NA	NA	19-357-01032-GER2110536
Invitae_HPV_primers	1063	1	58172	3817	3154	0.951583	0.048417	0.938425	54.724365	0.747347	0.474537	2600618.158088	NA	0	0	0	0	0	0	1063	3095733841	1767	1767	77838	1767	1767	65143	65143	36937	1	1	1	34.724365	8	229	0	0.076923	0	2.92e-4	0	0	0.367499	0.065302	34.724365	0.905927	0.772342	0.433678	0.327375	0.275635	0.221072	0.170273	0.136406	35.636345	8.985131	0.77971	7	NA	NA	NA	20-350-02261-GER2213085
Invitae_HPV_primers	1063	1	227768	8637	15807	0.937327	0.062673	0.963465	214.26905	0.673034	0.388127	2630009.471108	NA	0	0	0	0	0	0	1063	3095733841	8064	8064	338420	8064	8064	252212	252212	131350	1	1	1	123.485419	33	1224	0	0	0	0	0	0	0.414968	0.064295	20.580903	0.983067	0.936971	0.718721	0.655691	0.510818	0.450611	0.398871	0.258702	37.565808	8.425761	0.929291	12	NA	NA	NA	19-056-04290-GER2110502
Invitae_HPV_primers	1063	1	151442	110998	3178	0.988035	0.011965	0.577054	142.466604	0.524179	0.307487	1660424.696608	NA	0	0	0	0	0	0	1063	3095733841	4408	4408	288913	4408	4407	265618	265618	88837	1	1	0.999773	83.504233	57	428	0	0.051282	0	7.2e-5	0	0	0.416888	0.248673	27.834744	0.937912	0.891816	0.66698	0.631232	0.601129	0.547507	0.543744	0.306679	26.252925	5.824768	0.874796	9	NA	NA	NA	21-032-00797-GER2213098
Invitae_HPV_primers	1063	1	62672	17303	3183	0.961723	0.038277	0.783645	58.957667	0.649061	0.368152	2194824.84977	NA	0	0	0	0	0	0	1063	3095733841	2049	2049	96558	2049	2049	83158	83158	35548	1	1	1	33.42333	8	471	0	0.102564	0	0	0	0	0.433873	0.138712	16.711665	0.876764	0.80809	0.478833	0.252117	0.161806	0.160865	0.159925	0.107244	39.12077	9.884544	0.772398	6	NA	NA	NA	18-242-02355-GER2106779
Invitae_HPV_primers	1063	1	74242	2662	5843	0.929387	0.070613	0.965385	69.841957	0.785713	0.498116	2612929.88216	NA	0	0	0	0	0	0	1063	3095733841	2245	2245	94490	2245	2245	82747	82747	47067	1	1	1	44.240828	12	342	0	0.051282	0	0	0	0	0.360521	0.070806	44.240828	0.911571	0.795861	0.5635	0.341486	0.30762	0.300094	0.245532	0.157103	33.751177	10.214743	0.809742	7	NA	NA	NA	19-277-02843-GER2110389
Invitae_HPV_primers	1063	1	200739	8428	5978	0.972214	0.027786	0.959707	188.841957	0.720978	0.428189	2717257.830942	NA	0	0	0	0	0	0	1063	3095733841	6620	6620	278426	6620	6620	215145	215145	119219	1	1	1	112.071496	23	1112	0	0	0	0	0	0	0.406256	0.039662	22.414299	0.988711	0.937912	0.625588	0.508937	0.409219	0.408278	0.379116	0.223895	35.757663	9.023971	0.912053	11	NA	NA	NA	20-029-02713-GER2106929
Invitae_HPV_primers	1063	1	145416	10389	6877	0.957727	0.042273	0.93332	136.797742	0.699825	0.44165	2603173.061688	NA	0	0	0	0	0	0	1063	3095733841	4328	4328	207789	4328	4328	162682	162682	91770	1	1	1	86.265287	12	841	0	0.051282	0	0	0	0	0.370748	0.065207	14.377548	0.940734	0.898401	0.597366	0.413923	0.373471	0.30762	0.273754	0.184384	39.309561	10.174501	0.889247	10	NA	NA	NA	20-132-01843-GER2106913
Invitae_HPV_primers	1063	1	115648	16667	1895	0.98588	0.01412	0.874035	108.793979	0.662629	0.380011	2509479.19997	NA	0	0	0	0	0	0	1063	3095733841	3924	3924	174529	3924	3924	134210	134210	66323	1	1	1	62.334901	17	531	0	0	0	0	0	0	0.432583	0.073296	20.7783	0.94826	0.813735	0.642521	0.492004	0.350894	0.317027	0.273754	0.16651	35.25223	7.497822	0.849317	8	NA	NA	NA	19-261-01578-GER2110409
Invitae_HPV_primers	1063	1	3328780	4361821	6382	0.999171	8.29e-4	0.432837	3131.495767	0.427846	0.234062	1259490.558562	NA	0	0	0	0	0	0	1063	3095733841	85750	85750	7780319	85750	85742	7696983	7696983	1821075	1	1	0.999907	1711.760113	529	10316	0	0.025641	0	0	0	0	0.450566	0.312916	122.268579	0.973659	0.971778	0.863594	0.752587	0.751646	0.698965	0.66698	0.586077	29.342689	5.993822	0.956511	14	NA	NA	NA	19-120-01336-GER2106781
Invitae_HPV_primers	1063	1	120620	2079	3636	0.971219	0.028781	0.983056	113.471308	0.785895	0.500857	2780519.784554	NA	0	0	0	0	0	0	1063	3095733841	3560	3560	153481	3560	3560	126335	126335	76872	1	1	1	72.259643	11	540	0	0.076923	0	0	0	0	0.36271	0.028836	72.259643	0.88429	0.793039	0.513641	0.408278	0.375353	0.292568	0.221072	0.170273	38.510741	9.343947	0.783304	7	NA	NA	NA	21-336-02801-GER2213062
Invitae_HPV_primers	1063	1	34076	12171	4820	0.905614	0.094386	0.736826	32.056444	0.508779	0.300376	1943294.467943	NA	0	0	0	0	0	0	1063	3095733841	1196	1196	66976	1196	1195	51067	51067	20118	1	1	0.999164	18.915334	7	114	0	0.076923	0	0	0	0	0.412027	0.194255	18.915334	0.90969	0.767639	0.422389	0.240828	0.190969	0.181562	0.181562	0.053622	39.010078	4.334398	0.752573	6	NA	NA	NA	19-203-01136-GER2106844
Invitae_HPV_primers	1063	1	1928095	2393618	7772	0.998205	0.001795	0.446141	1813.824083	0.438208	0.240706	1296947.926762	NA	0	0	0	0	0	0	1063	3095733841	52085	52085	4399956	52085	52081	4329485	4329485	1059095	1	1	0.999923	995.503293	471	4084	0	0.025641	0	0	0	0	0.454182	0.301435	110.611477	0.973659	0.966134	0.796802	0.771402	0.750706	0.731891	0.665099	0.603951	22.49029	5.944342	0.955734	14	NA	NA	NA	18-274-01131-GER2106735
Invitae_HPV_primers	1063	1	425211	461083	3394	0.996185	0.003815	0.479763	400.010348	0.459544	0.251222	1391864.981067	NA	0	0	0	0	0	0	1063	3095733841	11944	11944	925288	11944	11944	889688	889688	232453	1	1	1	218.412982	158	822	0	0.051282	0	0	0	0	0.460651	0.278259	36.402164	0.939793	0.908749	0.774224	0.654751	0.604892	0.579492	0.554092	0.518344	22.532876	5.79371	0.903559	10	NA	NA	NA	19-289-01043-GER2110350
Invitae_HPV_primers	1063	1	81560	1798	3083	0.964334	0.035666	0.97843	76.726246	0.738721	0.452326	2747816.865805	NA	0	0	0	0	0	0	1063	3095733841	2579	2579	110407	2579	2579	86441	86441	49940	1	1	1	46.954845	9	404	0	0.076923	0	0	0	0	0.38491	0.037401	46.954845	0.907808	0.797742	0.490122	0.43556	0.271872	0.246472	0.19285	0.137347	36.259136	8.825435	0.790425	7	NA	NA	NA	21-340-02897-GER2213064
Invitae_HPV_primers	1063	1	118067	9068	3777	0.971149	0.028851	0.928674	111.069614	0.707882	0.421802	2626512.189048	NA	0	0	0	0	0	0	1063	3095733841	3823	3823	166789	3823	3823	130912	130912	70352	1	1	1	66.138288	13	576	0	0.025641	0	0	0	0	0.407342	0.055289	16.534572	0.962371	0.914393	0.614299	0.43556	0.355597	0.327375	0.304798	0.184384	35.595521	9.368116	0.89164	10	NA	NA	NA	18-253-04891-GER2110267
Invitae_HPV_primers	1063	1	115777	51238	4358	0.97457	0.02543	0.693213	108.915334	0.640296	0.386267	1967479.621325	NA	0	0	0	0	0	0	1063	3095733841	3199	3199	180818	3199	3199	171373	171373	69844	1	1	1	65.642521	40	369	0	0.051282	0	0	0	0	0.41283	0.179713	16.41063	0.938852	0.862653	0.738476	0.607714	0.569144	0.502352	0.411101	0.175917	26.664245	7.827414	0.873062	9	NA	NA	NA	19-231-03817-GER2110177
Invitae_HPV_primers	1063	1	27011747	44642969	38216	0.999467	5.33e-4	0.376971	25410.862653	0.37601	0.209487	1097252.759079	NA	0	0	0	0	0	0	1063	3095733841	730719	730719	71837890	730719	730625	71692932	71692932	15049136	1	1	0.999871	14145.174976	133	57184	0	0.025641	0	0	0	0	0.437439	0.352777	4715.058325	0.964252	0.849483	0.699906	0.645343	0.584196	0.558796	0.556914	0.537159	29.229866	6.020297	0.875706	9	NA	NA	NA	20-127-01766-GER2106946
Invitae_HPV_primers	1063	1	79681	1868	2524	0.969978	0.030022	0.977094	74.958608	0.667809	0.409011	2760123.922954	NA	0	0	0	0	0	0	1063	3095733841	2583	2583	119317	2583	2583	84073	84073	48802	1	1	1	45.879586	7	272	0	0.025641	0	0	0	0	0.384725	0.034886	22.939793	0.943556	0.915334	0.428975	0.375353	0.323612	0.238006	0.236124	0.184384	36.632505	9.059901	0.844055	8	NA	NA	NA	21-320-01563-GER2213059
Invitae_HPV_primers	1063	1	104739	4921	4403	0.961399	0.038601	0.955125	98.531515	0.692879	0.410002	2674200.609265	NA	0	0	0	0	0	0	1063	3095733841	3511	3511	151165	3511	3511	114063	114063	61978	1	1	1	58.251176	11	455	0	0.076923	0	0	0	0	0.409677	0.047079	58.251176	0.867357	0.791157	0.522107	0.379116	0.347131	0.276576	0.249294	0.182502	37.191541	9.617343	0.781484	7	NA	NA	NA	20-174-01678-GER2110288
Invitae_HPV_primers	1063	1	333193	57559	10836	0.973017	0.026983	0.852697	313.445908	0.803122	0.530089	2416270.167745	NA	0	0	0	0	0	0	1063	3095733841	8761	8761	414872	8761	8760	401588	401588	219919	1	1	0.999886	206.740357	54	2285	0	0.025641	0	0	0	0	0.35272	0.099729	34.456726	0.969897	0.945437	0.741298	0.713076	0.685795	0.680151	0.56444	0.334901	42.280666	19.281431	0.927436	11	NA	NA	NA	19-305-02875-GER2106996
Invitae_HPV_primers	1063	1	25625256	40109579	85436	0.998702	0.0012979999999999999	0.389828	24106.543744	0.387849	0.222464	1133806.380989	NA	0	0	0	0	0	0	1063	3095733841	661832	661832	66070134	661832	661677	65820271	65820271	14698242	1	1	0.999766	13813.936971	120	56460	0	0.051282	0	0	0	0	0.41879	0.358068	2762.787394	0.9492	0.894638	0.740357	0.633114	0.586077	0.583255	0.555974	0.535278	27.807717	6.019402	0.895193	10	NA	NA	NA	20-210-01077-GER2107108
Invitae_HPV_primers	1063	1	7266126	11309585	15717	0.999155	8.45e-4	0.391163	6835.490122	0.389497	0.214109	1138205.095994	NA	0	0	0	0	0	0	1063	3095733841	194382	194382	18655176	194382	194360	18591428	18591428	3994237	1	1	0.999887	3753.317968	175	14953	0	0.025641	0	0	0	0	0.444693	0.340642	625.552995	0.970837	0.935089	0.701787	0.667921	0.618062	0.614299	0.583255	0.537159	28.195517	6.014781	0.924377	11	NA	NA	NA	20-132-01427-GER2106908
Invitae_HPV_primers	1063	1	3240217	7331572	16810303	0.386084	0.613916	0.306497	3048.181562	0.115639	0.066526	344617.891643	NA	0	0	0	0	0	0	1063	3095733841	283138	283138	28020226	283138	283102	27382092	27382092	1864068	1	1	0.999873	1752.271872	89	29947	0	0	0	0	0	0	0.395191	0.53688	97.348437	0.999059	0.997178	0.863594	0.78175	0.694262	0.657573	0.624647	0.431797	67.405705	25.921525	0.968117	15	NA	NA	NA	19-149-04763-GER2106804
Invitae_HPV_primers	1063	1	260043	117327	6415	0.983285	0.016715	0.689093	244.631232	0.573146	0.324873	1973274.579742	NA	0	0	0	0	0	0	1063	3095733841	8488	8488	453712	8488	8488	383785	383785	147399	1	1	1	138.583255	70	852	0	0.051282	0	0	0	0	0.437216	0.178897	15.398139	0.936971	0.891816	0.780809	0.732832	0.693321	0.629351	0.600188	0.437441	28.600277	7.088481	0.904601	10	NA	NA	NA	19-017-02238-GER2106789
Invitae_HPV_primers	1063	1	54175	2040	5708	0.907821	0.092179	0.963711	50.964252	0.831543	0.56132	2547870.096067	NA	0	0	0	0	0	0	1063	3095733841	1495	1495	65150	1495	1494	61923	61923	36570	1	1	0.999331	34.373471	11	275	0	0.025641	0	0	0	0	0.316199	0.093309	17.186736	0.918156	0.889934	0.524929	0.297272	0.249294	0.242709	0.190028	0.08937	36.468764	9.703327	0.817042	7	NA	NA	NA	20-213-03288-GER2107112
Invitae_HPV_primers	1063	1	74851	1840	3748	0.953406	0.046593999999999997	0.976008	70.414864	0.811367	0.525782	2709950.100525	NA	0	0	0	0	0	0	1063	3095733841	2175	2175	92253	2175	2175	80439	80439	48505	1	1	1	45.583255	11	333	0	0.076923	0	0	0	0	0.352752	0.044282	45.583255	0.908749	0.763876	0.53904	0.386642	0.30762	0.248354	0.190969	0.137347	34.480876	9.974182	0.784766	7	NA	NA	NA	19-295-02562-GER2110402
Invitae_HPV_primers	1063	1	232513	25607	14266	0.947626	0.052374	0.900794	218.732832	0.640883	0.361887	2485952.394575	NA	0	0	0	0	0	0	1063	3095733841	8200	8200	362801	8200	8200	272386	272386	131293	1	1	1	123.438382	28	1051	0	0.051282	0	0	0	0	0.432463	0.085555	12.343838	0.933208	0.882408	0.812794	0.609595	0.490122	0.437441	0.375353	0.237065	37.372085	8.005081	0.89421	10	NA	NA	NA	19-213-02978-GER2106855
Invitae_HPV_primers	1063	1	131870	3249	3891	0.972009	0.027991	0.975955	124.054563	0.690929	0.39252	2762678.278136	NA	0	0	0	0	0	0	1063	3095733841	4611	4611	190859	4611	4611	139010	139010	74916	1	1	1	70.418627	11	708	0	0.076923	0	0	0	0	0.429401	0.031703	35.209313	0.905927	0.868297	0.509878	0.437441	0.34619	0.341486	0.244591	0.207902	38.17478	9.32504	0.811762	7	NA	NA	NA	19-043-04111-GER2110371
Invitae_HPV_primers	1063	1	141764	9205	5537	0.964621	0.035379	0.939027	133.362183	0.713504	0.429771	2637942.452571	NA	0	0	0	0	0	0	1063	3095733841	4582	4582	198687	4582	4582	156506	156506	85390	1	1	1	80.257761	21	600	0	0.051282	0	0	0	0	0.400854	0.053583	13.376294	0.939793	0.904045	0.644403	0.507056	0.404516	0.328316	0.292568	0.193791	36.342067	8.618778	0.883605	9	NA	NA	NA	20-190-01847-GER2110202
Invitae_HPV_primers	1063	1	66659876	102240919	17767	0.999895	1.05e-4	0.394669	62709.196613	0.394496	0.214995	1149257.842355	NA	0	0	0	0	0	0	1063	3095733841	1750044	1750044	168974884	1750044	1749854	168918562	168918562	36328821	1	1	0.999891	34160.536218	345	153837	0	0.076923	0	0	0	0	0.454685	0.330291	11386.845406	0.921919	0.869238	0.708373	0.657573	0.631232	0.629351	0.587018	0.537159	29.365852	6.020121	0.866313	9	NA	NA	NA	20-020-01099-GER2110356
Invitae_HPV_primers	1063	1	3943810	6072814	4390	0.999562	4.38e-4	0.393726	3710.075259	0.386743	0.205938	1146132.071168	NA	0	0	0	0	0	0	1063	3095733841	107987	107987	10197484	107987	107971	10021014	10021014	2100045	1	1	0.999852	1972.932267	162	8510	0	0.025641	0	0	0	0	0.468172	0.322522	281.847467	0.967074	0.919097	0.76952	0.621825	0.618062	0.586077	0.586077	0.536218	27.687089	7.717205	0.916106	11	NA	NA	NA	20-139-02329-GER2106903
Invitae_HPV_primers	1063	1	154760	13858	5976	0.965772	0.034228	0.917814	145.587959	0.698391	0.412536	2581426.453968	NA	0	0	0	0	0	0	1063	3095733841	5066	5066	221595	5066	5065	174594	174594	91416	1	1	0.999803	85.929445	24	690	0	0	0	0	0	0	0.411331	0.065111	14.321574	0.981185	0.952023	0.719661	0.565381	0.408278	0.372531	0.349012	0.190028	36.215731	8.61006	0.92258	11	NA	NA	NA	19-298-02976-GER2107011
Invitae_HPV_primers	1063	1	145046	7856	5084	0.96782	0.03218	0.948621	136.449671	0.717024	0.430547	2673729.718538	NA	0	0	0	0	0	0	1063	3095733841	4666	4666	202289	4666	4665	157986	157986	87095	1	1	0.999786	81.866416	23	629	0	0.025641	0	0	0	0	0.399459	0.049327	20.466604	0.966134	0.896519	0.598307	0.537159	0.456256	0.409219	0.329257	0.19285	34.89275	8.562427	0.88954	10	NA	NA	NA	20-350-02912-GER2107080
Invitae_HPV_primers	1063	1	110557	10139	4026	0.96772	0.03228	0.915996	104.004704	0.710932	0.436049	2581508.320672	NA	0	0	0	0	0	0	1063	3095733841	3419	3419	155510	3419	3419	124722	124722	67810	1	1	1	63.746943	20	545	0	0.025641	0	0	0	0	0.391182	0.065273	15.936736	0.954845	0.92286	0.660395	0.507056	0.364064	0.313264	0.246472	0.190028	35.726911	8.992513	0.88714	9	NA	NA	NA	19-290-02482-GER2110245
Invitae_HPV_primers	1063	1	183017	4250	7899	0.959527	0.040473	0.977305	172.170273	0.733582	0.443151	2730974.349839	NA	0	0	0	0	0	0	1063	3095733841	5931	5931	249484	5931	5931	195166	195166	110559	1	1	1	103.930386	26	903	0	0.051282	0	0	0	0	0.394874	0.038685	34.643462	0.919097	0.842897	0.61524	0.54562600000000006	0.472248	0.406397	0.372531	0.21825	36.092365	9.560103	0.84275	8	NA	NA	NA	19-238-02730-GER2107033
