signature_name	Log2_FC	Mean_Expression	P_value	FDR	Number_of_Genes	MSigDB_Collection
REACTOME_PI_3K_CASCADE_FGFR4	2.5723055483584742	-1125.606970347805	0.5257256614636643	0.9826887837672579	20	c2 Reactome
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	1.1705631585235297	628.3906091384686	0.5258838704747404	0.9826887837672579	37	c2 Reactome
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY	1.3903428174779842	157.5472442655635	0.5260597651160641	0.9826887837672579	35	c2 KEGG Medicus
GOCC_COP9_SIGNALOSOME	1.8984669580207412	142.08646178882577	0.5261375626214251	0.9826887837672579	17	c5 GO Cellular Component
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	1.0891272422349643	-487.1207766531467	0.526164137529264	0.9826887837672579	30	c2 Reactome
GOBP_PHASIC_SMOOTH_MUSCLE_CONTRACTION	-0.994424389400653	468.88394906940385	0.5261915155121467	0.9826887837672579	24	c5 GO Biological Process
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION	-0.9476155739121854	448.1834193433057	0.5262174025963017	0.9826887837672579	96	c5 GO Biological Process
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	-1.5703517479760243	122.0848114536212	0.5262517868703775	0.9826887837672579	25	c5 GO Biological Process
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	1.0383400265406566	79.04186628733204	0.5264376642046438	0.9828565257810837	31	c2 Reactome
GOBP_PULMONARY_VALVE_MORPHOGENESIS	1.5095459822741586	931.298878739251	0.5266694981840458	0.9831099917762388	19	c5 GO Biological Process
GOBP_NUCLEAR_MIGRATION	1.2171453153842793	-63.96866276489339	0.5267980285443102	0.983170568319155	25	c5 GO Biological Process
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	1.2712617737101446	520.8443891809924	0.5269967232551662	0.9832293580999867	69	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	-0.6770650244670458	368.17529112498545	0.5270216973691417	0.9832293580999867	152	c5 GO Biological Process
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION	-2.0396735802568737	357.1120000596596	0.52744219678745	0.9836343837833927	19	c5 GO Biological Process
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	0.4008939878902264	364.10448716418756	0.5275646800017912	0.9836343837833927	370	c5 GO Biological Process
GOBP_SISTER_CHROMATID_SEGREGATION	0.548824980844874	801.2636668343717	0.5276147201652448	0.9836343837833927	228	c5 GO Biological Process
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	-1.845430834471571	2.159675956789981	0.5276940498174754	0.9836343837833927	18	c5 GO Biological Process
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	-1.153354462538844	261.54078474938353	0.5277647042254588	0.9836343837833927	102	c2 Reactome
GOCC_PLATELET_DENSE_TUBULAR_NETWORK	-1.6516598002487293	36.039894515207536	0.5278155380977826	0.9836343837833927	11	c5 GO Cellular Component
GOBP_RESPONSE_TO_HYDROPEROXIDE	1.511183134189603	1171.5737653823528	0.5279421028902256	0.9836911032184411	18	c5 GO Biological Process
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING	-1.4426574873240035	-474.2592640600111	0.5283826496621383	0.9841877143097755	16	c5 GO Biological Process
HE_LIM_SUN_FETAL_LUNG_C3_HMOX1_POS_PRIMITIVE_ERYTHROBLAST	-1.0493954507983168	717.7012576784587	0.5284009872391192	0.9841877143097755	25	Other (c6-c8)
GOBP_REGULATION_OF_GASTRULATION	1.995470418794453	1435.0355037896006	0.5285183447610253	0.9842271559489668	17	c5 GO Biological Process
KRAS.AMP.LUNG_UP.V1_UP	0.6330917160320607	315.7340675172339	0.5287578542103258	0.9842408337475282	140	Other (c6-c8)
RUBENSTEIN_SKELETAL_MUSCLE_MYELOID_CELLS	-0.44576016256758094	423.03064510058283	0.5291351917694744	0.9842408337475282	347	Other (c6-c8)
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	-0.6569189631228514	759.2968074181742	0.5293088990388188	0.9842408337475282	108	c5 GO Biological Process
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	-0.8748804109944421	-15.644772243640068	0.5295360319312419	0.9842408337475282	126	c5 GO Cellular Component
REACTOME_GABA_RECEPTOR_ACTIVATION	1.289023851309748	-332.1763465746976	0.5295689738883731	0.9842408337475282	60	c2 Reactome
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	-1.0725690759364555	1768.5393417881987	0.5295724117508505	0.9842408337475282	42	c5 GO Biological Process
GOBP_SYNAPSE_ORGANIZATION	0.36460590795619185	911.9822783662935	0.5296237512164053	0.9842408337475282	483	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	1.249131919811987	1141.0377338612404	0.5296490056317634	0.9842408337475282	30	c5 GO Biological Process
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	1.290478469356553	425.75588601524146	0.5297447081231565	0.9842408337475282	73	c5 GO Biological Process
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	0.5964109608096798	459.7323183227992	0.5302210102097773	0.9842408337475282	248	c5 GO Molecular Function
GOBP_RETICULOPHAGY	-1.7025181098166449	-1209.311036696015	0.530319133379713	0.9842408337475282	18	c5 GO Biological Process
GOBP_RETINAL_PIGMENT_EPITHELIUM_DEVELOPMENT	-2.690009696907118	1618.3575564345003	0.5303816864460622	0.9842408337475282	7	c5 GO Biological Process
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	-0.382073747788407	352.0737617939536	0.5304713526840814	0.9842408337475282	364	c5 GO Biological Process
GOMF_ARP2_3_COMPLEX_BINDING	1.6319428697863172	795.4906199392476	0.5306873271721826	0.9842408337475282	14	c5 GO Molecular Function
GOBP_RESPONSE_TO_ATP	-1.2166776983062402	239.9045274074907	0.530728130715165	0.9842408337475282	33	c5 GO Biological Process
GOBP_CELLULAR_RESPONSE_TO_ATP	-1.8050755941876897	-155.84296501769015	0.5307611320229171	0.9842408337475282	18	c5 GO Biological Process
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	0.5907802821583534	1042.8110334912926	0.530793983331415	0.9842408337475282	126	c5 GO Biological Process
GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING	-2.842288459775335	1607.6952154559287	0.5308292199979789	0.9842408337475282	14	c5 GO Biological Process
GOMF_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	-1.36220484868735	330.049118874666	0.5312014819789704	0.9842408337475282	21	c5 GO Molecular Function
GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY	1.4324224387086877	382.34772884085834	0.5312078969822355	0.9842408337475282	19	c5 GO Molecular Function
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	-0.8046023745569424	814.0229207472416	0.5312737771851219	0.9842408337475282	70	c5 GO Biological Process
GOBP_REGULATION_OF_ERAD_PATHWAY	-1.2989355328676928	234.56529779945495	0.5313615392810837	0.9842408337475282	21	c5 GO Biological Process
REACTOME_SOMITOGENESIS	-1.154497721135651	286.5493571399826	0.5314319049597751	0.9842408337475282	55	c2 Reactome
HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL	-1.2211523598082759	-73.79125157707274	0.5315258443378733	0.9842408337475282	54	Other (c6-c8)
GOBP_VITAMIN_D_METABOLIC_PROCESS	1.7183687501799723	699.9235753770417	0.5315595125044188	0.9842408337475282	20	c5 GO Biological Process
GOBP_DNA_LIGATION	-1.396840414722458	-611.1629731275472	0.5320077798051515	0.9842408337475282	16	c5 GO Biological Process
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0.7448250259303549	795.7925693855726	0.5320859375889383	0.9842408337475282	176	c5 GO Biological Process
GOCC_RESPIRASOME	0.8391389102185733	-14.700348526268499	0.5321425376731919	0.9842408337475282	102	c5 GO Cellular Component
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	1.4002854592884955	863.1868077584905	0.5322220215469834	0.9842408337475282	12	c5 GO Biological Process
HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_3_CELL	-0.44862688002843415	194.6047598101905	0.5322839623204962	0.9842408337475282	174	Other (c6-c8)
GOBP_RESPONSE_TO_MECHANICAL_STIMULUS	-0.6918596877981986	257.95462389999085	0.5323548666752357	0.9842408337475282	213	c5 GO Biological Process
GOBP_LIPID_HOMEOSTASIS	0.5048711458621056	318.50190284938765	0.5328931306690832	0.9842408337475282	175	c5 GO Biological Process
GOMF_PROTEIN_BINDING_INVOLVED_IN_HETEROTYPIC_CELL_CELL_ADHESION	-1.4895534003916682	804.900145139812	0.5330573904337985	0.9842408337475282	12	c5 GO Molecular Function
HE_LIM_SUN_FETAL_LUNG_C2_MEGAKARYOCYTE	0.3318527186817078	495.58649947223995	0.5331496708253829	0.9842408337475282	694	Other (c6-c8)
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	1.0409128967687975	45.91190847884696	0.5331531391350607	0.9842408337475282	44	c5 GO Biological Process
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.36523883829507847	585.6140286589542	0.5335207792819064	0.9842408337475282	331	c2 Reactome
DESCARTES_MAIN_FETAL_VISCERAL_NEURONS	-1.120147211650018	29.394163016908653	0.5336689738949867	0.9842408337475282	89	Other (c6-c8)
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	0.7245341394741861	139.4900146271604	0.5336770859747071	0.9842408337475282	101	c5 GO Biological Process
DESCARTES_MAIN_FETAL_OLIGODENDROCYTES	1.566831948076706	228.55479924464805	0.5339081545135664	0.9842408337475282	63	Other (c6-c8)
DESCARTES_FETAL_HEART_STROMAL_CELLS	1.1945681682236233	453.01962253818493	0.5339891671467496	0.9842408337475282	34	Other (c6-c8)
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	1.0264523883320542	561.3413017336482	0.534278939859409	0.9842408337475282	49	c5 GO Biological Process
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	-1.0714802609692238	-274.025290535395	0.534438449054914	0.9842408337475282	33	c5 GO Biological Process
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	-1.152709399429052	919.6154354084099	0.5344862229990757	0.9842408337475282	19	c5 GO Biological Process
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	-1.39244231624645	815.7998220282785	0.5344970552313153	0.9842408337475282	32	c2 Reactome
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	0.41356362663052976	567.1355508642541	0.5345097840036515	0.9842408337475282	255	c5 GO Biological Process
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	-1.182853893191848	528.0758684882524	0.5346125247734724	0.9842408337475282	26	c5 GO Biological Process
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	-4.296254599579995	274.59890397548924	0.5346391041500893	0.9842408337475282	10	c5 GO Biological Process
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	-2.619609978895733	-577.2031922837223	0.5346525263837583	0.9842408337475282	11	c2 Reactome
TRAVAGLINI_LUNG_PROLIFERATING_MACROPHAGE_CELL	0.2881291853639627	556.8765103247979	0.5347120398551888	0.9842408337475282	968	Other (c6-c8)
GOMF_COMPLEMENT_RECEPTOR_ACTIVITY	1.5410440082872712	-292.51856673263103	0.5349053051977104	0.9842408337475282	12	c5 GO Molecular Function
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	-0.7231698279927683	94.84816082539628	0.5349327171527527	0.9842408337475282	87	c5 GO Biological Process
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	-1.9244473206028507	-1009.6573892461096	0.535027980308294	0.9842408337475282	16	c5 GO Biological Process
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN	-1.4519381591395761	335.0305377433294	0.5351624637740438	0.9842408337475282	23	c5 GO Biological Process
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-0.962342530813256	519.2519224758896	0.5352090627922961	0.9842408337475282	60	c2 Reactome
GOMF_MYOSIN_V_BINDING	1.9302714861512171	1634.0744072559755	0.5352251498584899	0.9842408337475282	17	c5 GO Molecular Function
GOBP_PROTEIN_FOLDING	0.48524847125748105	84.93141868238281	0.5354215973845613	0.9842408337475282	223	c5 GO Biological Process
GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	2.2273367148142906	-1454.4605841825464	0.535725559812537	0.9842408337475282	10	c5 GO Biological Process
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	0.9051399872603924	1444.4525445575318	0.5357577961032256	0.9842408337475282	44	c5 GO Biological Process
GOMF_UDP_GLUCOSYLTRANSFERASE_ACTIVITY	-2.2418334256460173	587.5193393341983	0.5357592786678332	0.9842408337475282	11	c5 GO Molecular Function
GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	-1.5115826637250416	1541.2216919493646	0.5357989574394221	0.9842408337475282	13	c5 GO Biological Process
GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	0.9271182878438343	667.107018011194	0.5358618848135014	0.9842408337475282	40	c5 GO Biological Process
GOBP_RHOMBOMERE_DEVELOPMENT	-2.2078719949577104	-1118.0387956860916	0.53591514966936	0.9842408337475282	8	c5 GO Biological Process
GOCC_GOLGI_STACK	-0.4618301201371088	675.1354657388781	0.535943419285023	0.9842408337475282	151	c5 GO Cellular Component
GOBP_RESPONSE_TO_FUNGUS	0.7068135414953985	267.15448146271075	0.5360972096331376	0.9842408337475282	67	c5 GO Biological Process
GOCC_LATERAL_ELEMENT	2.16099632289465	-1062.562519543846	0.5361598904669034	0.9842408337475282	14	c5 GO Cellular Component
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	0.4330534827377668	892.7181176043428	0.5361800566216265	0.9842408337475282	524	c5 GO Biological Process
GOMF_DYNEIN_HEAVY_CHAIN_BINDING	-1.4942792702710617	398.5178916540889	0.5365801087148527	0.9842408337475282	16	c5 GO Molecular Function
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	1.2021893804360702	719.989943076944	0.5365841837026628	0.9842408337475282	24	c5 GO Biological Process
GOBP_ONE_CARBON_COMPOUND_TRANSPORT	-1.1520762546995968	283.10009438647995	0.5366055523737503	0.9842408337475282	62	c5 GO Biological Process
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	-1.1769990780430835	-202.22763678250303	0.5369219951962574	0.9842408337475282	31	c2 KEGG Medicus
GOBP_CELL_FATE_COMMITMENT	0.4997595304407343	634.7892491825694	0.5369963366820758	0.9842408337475282	286	c5 GO Biological Process
GOCC_KINESIN_COMPLEX	-1.5309482077813406	168.61934794430567	0.5371562393806157	0.9842408337475282	47	c5 GO Cellular Component
GOBP_XENOPHAGY	-1.8553372859395925	733.7520585006158	0.5372118172913523	0.9842408337475282	14	c5 GO Biological Process
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	-0.8199073650339734	1252.4340572134731	0.5372639012930833	0.9842408337475282	103	c5 GO Biological Process
GOBP_RESPONSE_TO_MISFOLDED_PROTEIN	-1.296281664676221	525.8727190913655	0.5374098571337862	0.9842408337475282	25	c5 GO Biological Process
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	1.219333986415523	1017.0654370287201	0.5374854555113822	0.9842408337475282	21	c5 GO Biological Process
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	2.407557566351692	-2152.3992060314936	0.5375416593276554	0.9842408337475282	11	c2 Reactome
GOMF_PROTEIN_FOLDING_CHAPERONE	0.896253553463422	128.97260338893727	0.5375707984429048	0.9842408337475282	66	c5 GO Molecular Function
GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	-1.1388659849780585	329.3329989545333	0.5377132087232454	0.9842408337475282	44	c5 GO Biological Process
KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	-1.8999651456254483	-940.9704400222464	0.5377280989535627	0.9842408337475282	35	c2 KEGG Medicus
DESCARTES_FETAL_PANCREAS_ENS_NEURONS	0.731482095026588	501.4403890484798	0.5378668760495959	0.9842408337475282	165	Other (c6-c8)
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	-0.9778821338520342	-739.4294364733936	0.5379095971332142	0.9842408337475282	27	c2 Reactome
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	-0.8318679895178159	439.3194943587948	0.5380185661735628	0.9842408337475282	71	c2 Reactome
HE_LIM_SUN_FETAL_LUNG_C1_MID_AIRWAY_PROGENITOR_CELL	-1.9292888540705908	-426.4999057860563	0.5380749625103409	0.9842408337475282	16	Other (c6-c8)
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	-1.0667643613293232	1276.6455599651283	0.5381435751529116	0.9842408337475282	81	c2 Reactome
GOBP_OOCYTE_MATURATION	0.8855745009392525	1808.8762238731583	0.5381614408480722	0.9842408337475282	33	c5 GO Biological Process
GOMF_PALMITOYL_COA_HYDROLASE_ACTIVITY	3.434372671258202	-1114.7476748957674	0.5382655001492929	0.9842408337475282	17	c5 GO Molecular Function
GOMF_CYTOKINE_RECEPTOR_ACTIVITY	0.6228138239932631	-98.48630152769401	0.5383221263838651	0.9842408337475282	96	c5 GO Molecular Function
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	-0.604862432651503	1024.859424119229	0.5383590006578014	0.9842408337475282	120	c2 Reactome
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	-0.36811066451312824	737.4263181077331	0.5383926688961705	0.9842408337475282	513	c5 GO Cellular Component
GOBP_STEROID_BIOSYNTHETIC_PROCESS	-0.614463158485184	522.8145006445068	0.5387336270344532	0.9842408337475282	185	c5 GO Biological Process
GOBP_OLFACTORY_NERVE_DEVELOPMENT	-2.7538334138828957	1055.3015361730238	0.5388733122635945	0.9842408337475282	7	c5 GO Biological Process
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN	-1.2713232806885386	769.1988279937926	0.5389197047486731	0.9842408337475282	38	c5 GO Molecular Function
KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY	1.9414787283611235	-989.7916148726073	0.5389558110246953	0.9842408337475282	9	c2 KEGG Medicus
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	1.877359395603512	667.5404048160049	0.5389802580982948	0.9842408337475282	14	c5 GO Biological Process
GOCC_AMPHISOME_MEMBRANE	1.877359395603512	667.5404048160049	0.5389802580982948	0.9842408337475282	12	c5 GO Cellular Component
REACTOME_G0_AND_EARLY_G1	1.591767839661478	1358.5177392836783	0.5390065554920894	0.9842408337475282	27	c2 Reactome
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	-0.4855304906258009	211.8634295284825	0.5391691284259866	0.9842408337475282	162	c5 GO Biological Process
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	-1.5577443003340903	423.20611927261496	0.5391804692553336	0.9842408337475282	51	c5 GO Biological Process
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.643569121393394	946.1909930655822	0.5392672488746071	0.9842408337475282	247	c2 Reactome
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	-2.0342749047373654	232.3803548696904	0.5394019855078608	0.9842408337475282	13	c5 GO Biological Process
GOMF_HISTONE_H4_METHYLTRANSFERASE_ACTIVITY	2.140675461758988	808.60355342265	0.5395805475979708	0.9842408337475282	17	c5 GO Molecular Function
GOMF_CYCLIN_BINDING	-0.8167881367375702	667.6644819873454	0.5396015068532676	0.9842408337475282	34	c5 GO Molecular Function
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	1.3001203384721542	498.76074304003714	0.5399123429289259	0.9842408337475282	32	c5 GO Biological Process
HE_LIM_SUN_FETAL_LUNG_C4_ILCP_CELL	-0.41137762914316467	1009.9524023550753	0.5400629231254941	0.9842408337475282	182	Other (c6-c8)
GOBP_TRANSLATIONAL_READTHROUGH	1.3289385734233443	1697.7299750801449	0.5403418541434761	0.9842408337475282	10	c5 GO Biological Process
GOBP_DEDIFFERENTIATION	1.4494166428424964	2075.676130569675	0.5404256631454036	0.9842408337475282	12	c5 GO Biological Process
GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY	0.947500954600475	128.6504509296478	0.5404340568675159	0.9842408337475282	55	c5 GO Molecular Function
TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL	0.3818226760734445	842.5573936295225	0.5406834952317435	0.9842408337475282	296	Other (c6-c8)
GOBP_PANCREATIC_JUICE_SECRETION	-2.147588978921774	1997.1719231637142	0.5407178185561972	0.9842408337475282	11	c5 GO Biological Process
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PDE11A_PDE8B_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	-2.2452899757818265	-424.80944521012157	0.541090991567942	0.9842408337475282	20	c2 KEGG Medicus
GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0718786917097054	758.1066239591458	0.5410932039679104	0.9842408337475282	53	c5 GO Molecular Function
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	0.5719929744587667	295.7803001316624	0.5411162481791594	0.9842408337475282	128	c5 GO Biological Process
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	0.9296671946975964	1259.6699390088086	0.5411389152681451	0.9842408337475282	50	c5 GO Biological Process
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	1.3205816771656833	705.7859797969484	0.5411573973017447	0.9842408337475282	20	c2 Reactome
MANNO_MIDBRAIN_NEUROTYPES_HDA1	-0.30547613802956336	607.294855887146	0.5411777973139476	0.9842408337475282	584	Other (c6-c8)
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	1.3166549514485404	466.81017890927814	0.5415172197304134	0.9842408337475282	37	c2 Reactome
GOBP_MRNA_TRANSCRIPTION	1.121493176200877	364.513286588015	0.5415825205855356	0.9842408337475282	50	c5 GO Biological Process
GOMF_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY	-0.38326740122553543	399.0244425058116	0.5418546401034103	0.9842408337475282	422	c5 GO Molecular Function
GOMF_PROLINE_RICH_REGION_BINDING	1.7045599144390904	349.180238119359	0.5419269332492185	0.9842408337475282	17	c5 GO Molecular Function
REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION	1.3412007902676149	727.7588004428195	0.5419698881200709	0.9842408337475282	13	c2 Reactome
GOCC_CHROMOSOME_TELOMERIC_REGION	-0.5398113641278938	756.9175032219603	0.5420836905899247	0.9842408337475282	171	c5 GO Cellular Component
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	-2.0918280368620974	-567.6489657544296	0.5421163376039555	0.9842408337475282	12	c5 GO Biological Process
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	-1.0358625049547991	1181.097453301275	0.5421954499324424	0.9842408337475282	35	c5 GO Biological Process
GOCC_CLATHRIN_COAT_OF_COATED_PIT	2.0178269706350687	605.5727506736076	0.5424720687099158	0.9842408337475282	17	c5 GO Cellular Component
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	0.45947191214724903	496.3896682789501	0.5425257557753083	0.9842408337475282	191	c2 Reactome
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION	0.5053316182979793	629.7622591828267	0.5425581333474361	0.9842408337475282	377	c5 GO Biological Process
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS	-1.1604087277020982	1641.5728226491822	0.5425764941639836	0.9842408337475282	41	c5 GO Molecular Function
KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_II_MOLECULES	-3.1312337897902425	-1948.340667460855	0.5425907215482608	0.9842408337475282	15	c2 KEGG Medicus
DESCARTES_FETAL_CEREBRUM_MEGAKARYOCYTES	-0.3598584428022427	732.0278916432966	0.5426224543146954	0.9842408337475282	428	Other (c6-c8)
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	1.247542787971956	735.8339739660934	0.5426893094269625	0.9842408337475282	10	c2 Reactome
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	1.045515276628518	-41.22623566764863	0.5428572162641716	0.9842408337475282	32	c5 GO Biological Process
GOMF_INORGANIC_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.90196920291817	4235.234031424978	0.5430358879680302	0.9842408337475282	8	c5 GO Molecular Function
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.3298599482442036	1327.8284176024076	0.5430662906175031	0.9842408337475282	492	c5 GO Biological Process
GOBP_MONOCYTE_CHEMOTAXIS	-0.6895151552093677	913.6123040118086	0.5434768049597203	0.9842408337475282	71	c5 GO Biological Process
GOBP_SPINDLE_ORGANIZATION	-0.3818192259960685	722.2974569087896	0.5435165178692065	0.9842408337475282	218	c5 GO Biological Process
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	1.6621292028621668	-100.54216759699636	0.5435767062954802	0.9842408337475282	19	c5 GO Biological Process
REACTOME_OTHER_INTERLEUKIN_SIGNALING	-1.567695101713761	26.010420052590234	0.5439051267429289	0.9842408337475282	24	c2 Reactome
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS	-1.7379465584709812	331.03861575609915	0.5440084707148569	0.9842408337475282	15	c2 Reactome
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	-1.083046432816467	-12.51548891794179	0.544137227878967	0.9842408337475282	26	c5 GO Biological Process
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1.474791389949321	576.3535887584079	0.5442656499440555	0.9842408337475282	15	c5 GO Biological Process
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1.312413213005868	930.5169459232626	0.5443525379560706	0.9842408337475282	26	c5 GO Biological Process
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS	1.9850560551602685	126.32692395135292	0.5444767322613004	0.9842408337475282	24	c5 GO Biological Process
